model_id,variant_id,question_id,family,condition,sentence_index,raw_score,normalized_ai_risk
gpt-5.5,minimal,x13_small_restaurant,recommendation_post,live,2,19,19
gpt-5.5,minimal,x13_small_restaurant,recommendation_post,live,3,16,16
gpt-5.5,minimal,x13_small_restaurant,recommendation_post,live,4,14,14
gpt-5.5,minimal,x13_small_restaurant,recommendation_post,live,5,20,20
gpt-5.5,minimal,x13_small_restaurant,recommendation_post,live,6,12,12
gpt-5.5,minimal,x13_small_restaurant,recommendation_post,post,0,22,22
gpt-5.5,minimal,x13_small_restaurant,recommendation_post,post,1,19,19
gpt-5.5,minimal,x13_small_restaurant,recommendation_post,post,2,38,38
gpt-5.5,minimal,x13_small_restaurant,recommendation_post,post,3,18,18
gpt-5.5,minimal,x13_small_restaurant,recommendation_post,post,4,24,24
gpt-5.5,minimal,x13_small_restaurant,recommendation_post,post,5,22,22
gpt-5.5,minimal,x13_small_restaurant,recommendation_post,post,6,34,34
gpt-5.5,minimal,x14_language_class,personal_social_post,live,0,18,18
gpt-5.5,minimal,x14_language_class,personal_social_post,live,1,12,12
gpt-5.5,minimal,x14_language_class,personal_social_post,live,2,15,15
gpt-5.5,minimal,x14_language_class,personal_social_post,live,3,10,10
gpt-5.5,minimal,x14_language_class,personal_social_post,live,4,14,14
gpt-5.5,minimal,x14_language_class,personal_social_post,live,5,17,17
gpt-5.5,minimal,x14_language_class,personal_social_post,live,6,13,13
gpt-5.5,minimal,x14_language_class,personal_social_post,post,0,18,18
gpt-5.5,minimal,x14_language_class,personal_social_post,post,1,14,14
gpt-5.5,minimal,x14_language_class,personal_social_post,post,2,20,20
gpt-5.5,minimal,x14_language_class,personal_social_post,post,3,17,17
gpt-5.5,minimal,x14_language_class,personal_social_post,post,4,13,13
gpt-5.5,minimal,x14_language_class,personal_social_post,post,5,19,19
gpt-5.5,minimal,x14_language_class,personal_social_post,post,6,16,16
gpt-5.5,minimal,x15_school_pickup,parent_message,live,0,12,12
gpt-5.5,minimal,x15_school_pickup,parent_message,live,1,18,18
gpt-5.5,minimal,x15_school_pickup,parent_message,live,2,24,24
gpt-5.5,minimal,x15_school_pickup,parent_message,live,3,20,20
gpt-5.5,minimal,x15_school_pickup,parent_message,live,4,14,14
gpt-5.5,minimal,x15_school_pickup,parent_message,live,5,10,10
gpt-5.5,minimal,x15_school_pickup,parent_message,live,6,11,11
gpt-5.5,minimal,x15_school_pickup,parent_message,post,0,8,8
gpt-5.5,minimal,x15_school_pickup,parent_message,post,1,10,10
gpt-5.5,minimal,x15_school_pickup,parent_message,post,2,14,14
gpt-5.5,minimal,x15_school_pickup,parent_message,post,3,12,12
gpt-5.5,minimal,x15_school_pickup,parent_message,post,4,7,7
gpt-5.5,minimal,x15_school_pickup,parent_message,post,5,6,6
gpt-5.5,minimal,x15_school_pickup,parent_message,post,6,8,8
gpt-5.5,minimal,x16_museum,event_recap,live,0,12,12
gpt-5.5,minimal,x16_museum,event_recap,live,1,14,14
gpt-5.5,minimal,x16_museum,event_recap,live,2,9,9
gpt-5.5,minimal,x16_museum,event_recap,live,3,11,11
gpt-5.5,minimal,x16_museum,event_recap,live,4,10,10
gpt-5.5,minimal,x16_museum,event_recap,live,5,8,8
gpt-5.5,minimal,x16_museum,event_recap,live,6,13,13
gpt-5.5,minimal,x16_museum,event_recap,post,0,28,28
gpt-5.5,minimal,x16_museum,event_recap,post,1,22,22
gpt-5.5,minimal,x16_museum,event_recap,post,2,18,18
gpt-5.5,minimal,x16_museum,event_recap,post,3,20,20
gpt-5.5,minimal,x16_museum,event_recap,post,4,27,27
gpt-5.5,minimal,x16_museum,event_recap,post,5,39,39
gpt-5.5,minimal,x16_museum,event_recap,post,6,31,31
gpt-5.5,minimal,x17_neighbor_package,practical_message,live,0,12,12
gpt-5.5,minimal,x17_neighbor_package,practical_message,live,1,10,10
gpt-5.5,minimal,x17_neighbor_package,practical_message,live,2,9,9
gpt-5.5,minimal,x17_neighbor_package,practical_message,live,3,8,8
gpt-5.5,minimal,x17_neighbor_package,practical_message,live,4,11,11
gpt-5.5,minimal,x17_neighbor_package,practical_message,live,5,7,7
gpt-5.5,minimal,x17_neighbor_package,practical_message,post,0,12,12
gpt-5.5,minimal,x17_neighbor_package,practical_message,post,1,18,18
gpt-5.5,minimal,x17_neighbor_package,practical_message,post,2,15,15
gpt-5.5,minimal,x17_neighbor_package,practical_message,post,3,14,14
gpt-5.5,minimal,x17_neighbor_package,practical_message,post,4,20,20
gpt-5.5,minimal,x17_neighbor_package,practical_message,post,5,10,10
gpt-5.5,minimal,x18_failed_recipe,personal_social_post,live,0,18,18
gpt-5.5,minimal,x18_failed_recipe,personal_social_post,live,1,12,12
gpt-5.5,minimal,x18_failed_recipe,personal_social_post,live,2,10,10
gpt-5.5,minimal,x18_failed_recipe,personal_social_post,live,3,14,14
gpt-5.5,minimal,x18_failed_recipe,personal_social_post,live,4,11,11
gpt-5.5,minimal,x18_failed_recipe,personal_social_post,live,5,9,9
gpt-5.5,minimal,x18_failed_recipe,personal_social_post,live,6,13,13
gpt-5.5,minimal,x18_failed_recipe,personal_social_post,post,0,45,45
gpt-5.5,minimal,x18_failed_recipe,personal_social_post,post,1,38,38
gpt-5.5,minimal,x18_failed_recipe,personal_social_post,post,2,42,42
gpt-5.5,minimal,x18_failed_recipe,personal_social_post,post,3,50,50
gpt-5.5,minimal,x18_failed_recipe,personal_social_post,post,4,43,43
gpt-5.5,minimal,x18_failed_recipe,personal_social_post,post,5,47,47
gpt-5.5,minimal,x18_failed_recipe,personal_social_post,post,6,44,44
gpt-5.5,minimal,x19_phone_repair,service_experience,live,0,18,18
gpt-5.5,minimal,x19_phone_repair,service_experience,live,1,14,14
gpt-5.5,minimal,x19_phone_repair,service_experience,live,2,12,12
gpt-5.5,minimal,x19_phone_repair,service_experience,live,3,16,16
gpt-5.5,minimal,x19_phone_repair,service_experience,live,4,13,13
gpt-5.5,minimal,x19_phone_repair,service_experience,live,5,20,20
gpt-5.5,minimal,x19_phone_repair,service_experience,post,0,24,24
gpt-5.5,minimal,x19_phone_repair,service_experience,post,1,28,28
gpt-5.5,minimal,x19_phone_repair,service_experience,post,2,22,22
gpt-5.5,minimal,x19_phone_repair,service_experience,post,3,30,30
gpt-5.5,minimal,x19_phone_repair,service_experience,post,4,23,23
gpt-5.5,minimal,x19_phone_repair,service_experience,post,5,35,35
gpt-5.5,minimal,x20_meeting_disagreement,workplace_anecdote,live,0,22,22
gpt-5.5,minimal,x20_meeting_disagreement,workplace_anecdote,live,1,18,18
gpt-5.5,minimal,x20_meeting_disagreement,workplace_anecdote,live,2,24,24
gpt-5.5,minimal,x20_meeting_disagreement,workplace_anecdote,live,3,20,20
gpt-5.5,minimal,x20_meeting_disagreement,workplace_anecdote,live,4,17,17
gpt-5.5,minimal,x20_meeting_disagreement,workplace_anecdote,live,5,16,16
gpt-5.5,minimal,x20_meeting_disagreement,workplace_anecdote,live,6,19,19
gpt-5.5,minimal,x20_meeting_disagreement,workplace_anecdote,post,0,18,18
gpt-5.5,minimal,x20_meeting_disagreement,workplace_anecdote,post,1,14,14
gpt-5.5,minimal,x20_meeting_disagreement,workplace_anecdote,post,2,16,16
gpt-5.5,minimal,x20_meeting_disagreement,workplace_anecdote,post,3,22,22
gpt-5.5,minimal,x20_meeting_disagreement,workplace_anecdote,post,4,12,12
gpt-5.5,minimal,x20_meeting_disagreement,workplace_anecdote,post,5,25,25
gpt-5.5,minimal,x20_meeting_disagreement,workplace_anecdote,post,6,18,18
gpt-5.5,minimal,x21_early_flight,travel_moment,live,0,18,18
gpt-5.5,minimal,x21_early_flight,travel_moment,live,1,16,16
gpt-5.5,minimal,x21_early_flight,travel_moment,live,2,22,22
gpt-5.5,minimal,x21_early_flight,travel_moment,live,3,15,15
gpt-5.5,minimal,x21_early_flight,travel_moment,live,4,19,19
gpt-5.5,minimal,x21_early_flight,travel_moment,live,5,21,21
gpt-5.5,minimal,x21_early_flight,travel_moment,live,6,17,17
gpt-5.5,minimal,x21_early_flight,travel_moment,post,0,45,45
gpt-5.5,minimal,x21_early_flight,travel_moment,post,1,32,32
gpt-5.5,minimal,x21_early_flight,travel_moment,post,2,43,43
gpt-5.5,minimal,x21_early_flight,travel_moment,post,3,35,35
gpt-5.5,minimal,x21_early_flight,travel_moment,post,4,37,37
gpt-5.5,minimal,x21_early_flight,travel_moment,post,5,48,48
gpt-5.5,minimal,x21_early_flight,travel_moment,post,6,30,30
gpt-5.5,minimal,x22_market_purchase,neighborhood_observation,live,0,12,12
gpt-5.5,minimal,x22_market_purchase,neighborhood_observation,live,1,9,9
gpt-5.5,minimal,x22_market_purchase,neighborhood_observation,live,2,11,11
gpt-5.5,minimal,x22_market_purchase,neighborhood_observation,live,3,14,14
gpt-5.5,minimal,x22_market_purchase,neighborhood_observation,live,4,16,16
gpt-5.5,minimal,x22_market_purchase,neighborhood_observation,live,5,10,10
gpt-5.5,minimal,x22_market_purchase,neighborhood_observation,live,6,8,8
gpt-5.5,minimal,x22_market_purchase,neighborhood_observation,post,0,8,8
gpt-5.5,minimal,x22_market_purchase,neighborhood_observation,post,1,10,10
gpt-5.5,minimal,x22_market_purchase,neighborhood_observation,post,2,12,12
gpt-5.5,minimal,x22_market_purchase,neighborhood_observation,post,3,16,16
gpt-5.5,minimal,x22_market_purchase,neighborhood_observation,post,4,14,14
gpt-5.5,minimal,x22_market_purchase,neighborhood_observation,post,5,13,13
gpt-5.5,minimal,x22_market_purchase,neighborhood_observation,post,6,9,9
gpt-5.5,minimal,x23_child_birthday,event_recap,live,0,18,18
gpt-5.5,minimal,x23_child_birthday,event_recap,live,1,12,12
gpt-5.5,minimal,x23_child_birthday,event_recap,live,2,10,10
gpt-5.5,minimal,x23_child_birthday,event_recap,live,3,14,14
gpt-5.5,minimal,x23_child_birthday,event_recap,live,4,16,16
gpt-5.5,minimal,x23_child_birthday,event_recap,live,5,13,13
gpt-5.5,minimal,x23_child_birthday,event_recap,live,6,17,17
gpt-5.5,minimal,x23_child_birthday,event_recap,post,0,28,28
gpt-5.5,minimal,x23_child_birthday,event_recap,post,1,22,22
gpt-5.5,minimal,x23_child_birthday,event_recap,post,2,24,24
gpt-5.5,minimal,x23_child_birthday,event_recap,post,3,30,30
gpt-5.5,minimal,x23_child_birthday,event_recap,post,4,26,26
gpt-5.5,minimal,x23_child_birthday,event_recap,post,5,25,25
gpt-5.5,minimal,x23_child_birthday,event_recap,post,6,27,27
gpt-5.5,minimal,x24_movie_recommendation,recommendation_post,live,0,18,18
gpt-5.5,minimal,x24_movie_recommendation,recommendation_post,live,1,14,14
gpt-5.5,minimal,x24_movie_recommendation,recommendation_post,live,2,16,16
gpt-5.5,minimal,x24_movie_recommendation,recommendation_post,live,3,13,13
gpt-5.5,minimal,x24_movie_recommendation,recommendation_post,live,4,15,15
gpt-5.5,minimal,x24_movie_recommendation,recommendation_post,live,5,12,12
gpt-5.5,minimal,x24_movie_recommendation,recommendation_post,live,6,11,11
gpt-5.5,minimal,x24_movie_recommendation,recommendation_post,post,0,52,52
gpt-5.5,minimal,x24_movie_recommendation,recommendation_post,post,1,61,61
gpt-5.5,minimal,x24_movie_recommendation,recommendation_post,post,2,48,48
gpt-5.5,minimal,x24_movie_recommendation,recommendation_post,post,3,55,55
gpt-5.5,minimal,x24_movie_recommendation,recommendation_post,post,4,57,57
gpt-5.5,minimal,x24_movie_recommendation,recommendation_post,post,5,42,42
gpt-5.5,minimal,x24_movie_recommendation,recommendation_post,post,6,54,54
gpt-5.5,original,x01_friend_cancel,informal_message,live,0,8,8
gpt-5.5,original,x01_friend_cancel,informal_message,live,1,12,12
gpt-5.5,original,x01_friend_cancel,informal_message,live,2,6,6
gpt-5.5,original,x01_friend_cancel,informal_message,live,3,9,9
gpt-5.5,original,x01_friend_cancel,informal_message,live,4,5,5
gpt-5.5,original,x01_friend_cancel,informal_message,live,5,7,7
gpt-5.5,original,x01_friend_cancel,informal_message,live,6,4,4
gpt-5.5,original,x01_friend_cancel,informal_message,post,0,8,8
gpt-5.5,original,x01_friend_cancel,informal_message,post,1,12,12
gpt-5.5,original,x01_friend_cancel,informal_message,post,2,10,10
gpt-5.5,original,x01_friend_cancel,informal_message,post,3,9,9
gpt-5.5,original,x01_friend_cancel,informal_message,post,4,7,7
gpt-5.5,original,x01_friend_cancel,informal_message,post,5,6,6
gpt-5.5,original,x01_friend_cancel,informal_message,post,6,5,5
gpt-5.5,original,x02_team_delay,workplace_message,live,0,18,18
gpt-5.5,original,x02_team_delay,workplace_message,live,1,22,22
gpt-5.5,original,x02_team_delay,workplace_message,live,2,16,16
gpt-5.5,original,x02_team_delay,workplace_message,live,3,24,24
gpt-5.5,original,x02_team_delay,workplace_message,live,4,14,14
gpt-5.5,original,x02_team_delay,workplace_message,live,5,19,19
gpt-5.5,original,x02_team_delay,workplace_message,post,0,12,12
gpt-5.5,original,x02_team_delay,workplace_message,post,1,18,18
gpt-5.5,original,x02_team_delay,workplace_message,post,2,22,22
gpt-5.5,original,x02_team_delay,workplace_message,post,3,28,28
gpt-5.5,original,x02_team_delay,workplace_message,post,4,16,16
gpt-5.5,original,x02_team_delay,workplace_message,post,5,20,20
gpt-5.5,original,x03_landlord_update,practical_message,live,0,8,8
gpt-5.5,original,x03_landlord_update,practical_message,live,1,7,7
gpt-5.5,original,x03_landlord_update,practical_message,live,2,9,9
gpt-5.5,original,x03_landlord_update,practical_message,live,3,12,12
gpt-5.5,original,x03_landlord_update,practical_message,live,4,10,10
gpt-5.5,original,x03_landlord_update,practical_message,live,5,6,6
gpt-5.5,original,x03_landlord_update,practical_message,post,0,12,12
gpt-5.5,original,x03_landlord_update,practical_message,post,1,10,10
gpt-5.5,original,x03_landlord_update,practical_message,post,2,15,15
gpt-5.5,original,x03_landlord_update,practical_message,post,3,18,18
gpt-5.5,original,x03_landlord_update,practical_message,post,4,14,14
gpt-5.5,original,x03_landlord_update,practical_message,post,5,9,9
gpt-5.5,original,x04_old_photo,personal_social_post,live,0,18,18
gpt-5.5,original,x04_old_photo,personal_social_post,live,1,12,12
gpt-5.5,original,x04_old_photo,personal_social_post,live,2,14,14
gpt-5.5,original,x04_old_photo,personal_social_post,live,3,10,10
gpt-5.5,original,x04_old_photo,personal_social_post,live,4,13,13
gpt-5.5,original,x04_old_photo,personal_social_post,live,5,16,16
gpt-5.5,original,x04_old_photo,personal_social_post,live,6,9,9
gpt-5.5,original,x04_old_photo,personal_social_post,post,0,18,18
gpt-5.5,original,x04_old_photo,personal_social_post,post,1,14,14
gpt-5.5,original,x04_old_photo,personal_social_post,post,2,22,22
gpt-5.5,original,x04_old_photo,personal_social_post,post,3,12,12
gpt-5.5,original,x04_old_photo,personal_social_post,post,4,17,17
gpt-5.5,original,x04_old_photo,personal_social_post,post,5,19,19
gpt-5.5,original,x04_old_photo,personal_social_post,post,6,15,15
gpt-5.5,original,x05_headphones,product_experience,live,0,12,12
gpt-5.5,original,x05_headphones,product_experience,live,1,18,18
gpt-5.5,original,x05_headphones,product_experience,live,2,16,16
gpt-5.5,original,x05_headphones,product_experience,live,3,10,10
gpt-5.5,original,x05_headphones,product_experience,live,4,17,17
gpt-5.5,original,x05_headphones,product_experience,live,5,11,11
gpt-5.5,original,x05_headphones,product_experience,live,6,14,14
gpt-5.5,original,x05_headphones,product_experience,post,0,18,18
gpt-5.5,original,x05_headphones,product_experience,post,1,24,24
gpt-5.5,original,x05_headphones,product_experience,post,2,27,27
gpt-5.5,original,x05_headphones,product_experience,post,3,16,16
gpt-5.5,original,x05_headphones,product_experience,post,4,29,29
gpt-5.5,original,x05_headphones,product_experience,post,5,20,20
gpt-5.5,original,x05_headphones,product_experience,post,6,25,25
gpt-5.5,original,x06_meal_delivery,service_experience,live,0,23,23
gpt-5.5,original,x06_meal_delivery,service_experience,live,1,18,18
gpt-5.5,original,x06_meal_delivery,service_experience,live,2,21,21
gpt-5.5,original,x06_meal_delivery,service_experience,live,3,16,16
gpt-5.5,original,x06_meal_delivery,service_experience,live,4,19,19
gpt-5.5,original,x06_meal_delivery,service_experience,live,5,20,20
gpt-5.5,original,x06_meal_delivery,service_experience,live,6,22,22
gpt-5.5,original,x06_meal_delivery,service_experience,post,0,24,24
gpt-5.5,original,x06_meal_delivery,service_experience,post,1,18,18
gpt-5.5,original,x06_meal_delivery,service_experience,post,2,22,22
gpt-5.5,original,x06_meal_delivery,service_experience,post,3,17,17
gpt-5.5,original,x06_meal_delivery,service_experience,post,4,20,20
gpt-5.5,original,x06_meal_delivery,service_experience,post,5,23,23
gpt-5.5,original,x06_meal_delivery,service_experience,post,6,26,26
gpt-5.5,original,x07_colleague_thanks,workplace_message,live,0,12,12
gpt-5.5,original,x07_colleague_thanks,workplace_message,live,1,18,18
gpt-5.5,original,x07_colleague_thanks,workplace_message,live,2,15,15
gpt-5.5,original,x07_colleague_thanks,workplace_message,live,3,14,14
gpt-5.5,original,x07_colleague_thanks,workplace_message,live,4,11,11
gpt-5.5,original,x07_colleague_thanks,workplace_message,live,5,10,10
gpt-5.5,original,x07_colleague_thanks,workplace_message,post,0,12,12
gpt-5.5,original,x07_colleague_thanks,workplace_message,post,1,18,18
gpt-5.5,original,x07_colleague_thanks,workplace_message,post,2,15,15
gpt-5.5,original,x07_colleague_thanks,workplace_message,post,3,17,17
gpt-5.5,original,x07_colleague_thanks,workplace_message,post,4,13,13
gpt-5.5,original,x07_colleague_thanks,workplace_message,post,5,10,10
gpt-5.5,original,x08_weekend_change,informal_message,live,0,18,18
gpt-5.5,original,x08_weekend_change,informal_message,live,1,12,12
gpt-5.5,original,x08_weekend_change,informal_message,live,2,16,16
gpt-5.5,original,x08_weekend_change,informal_message,live,3,10,10
gpt-5.5,original,x08_weekend_change,informal_message,live,4,8,8
gpt-5.5,original,x08_weekend_change,informal_message,live,5,14,14
gpt-5.5,original,x08_weekend_change,informal_message,live,6,9,9
gpt-5.5,original,x08_weekend_change,informal_message,post,0,12,12
gpt-5.5,original,x08_weekend_change,informal_message,post,1,15,15
gpt-5.5,original,x08_weekend_change,informal_message,post,2,18,18
gpt-5.5,original,x08_weekend_change,informal_message,post,3,10,10
gpt-5.5,original,x08_weekend_change,informal_message,post,4,8,8
gpt-5.5,original,x08_weekend_change,informal_message,post,5,14,14
gpt-5.5,original,x08_weekend_change,informal_message,post,6,9,9
gpt-5.5,original,x09_bookstore,recommendation_post,live,0,18,18
gpt-5.5,original,x09_bookstore,recommendation_post,live,1,12,12
gpt-5.5,original,x09_bookstore,recommendation_post,live,2,15,15
gpt-5.5,original,x09_bookstore,recommendation_post,live,3,20,20
gpt-5.5,original,x09_bookstore,recommendation_post,live,4,14,14
gpt-5.5,original,x09_bookstore,recommendation_post,live,5,16,16
gpt-5.5,original,x09_bookstore,recommendation_post,live,6,13,13
