model_id,question_id,family,condition,sentence_index,score
gpt-oss-120b,p003,history,live,3,18
gpt-oss-120b,p003,history,post,3,30
gpt-oss-120b,p003,history,live,4,20
gpt-oss-120b,p003,history,post,4,45
gpt-oss-120b,p003,history,live,5,15
gpt-oss-120b,p003,history,post,5,20
gpt-oss-120b,p004,history,live,0,25
gpt-oss-120b,p004,history,post,0,20
gpt-oss-120b,p004,history,live,1,30
gpt-oss-120b,p004,history,post,1,15
gpt-oss-120b,p004,history,live,2,20
gpt-oss-120b,p004,history,post,2,10
gpt-oss-120b,p004,history,live,3,35
gpt-oss-120b,p004,history,post,3,30
gpt-oss-120b,p004,history,live,4,40
gpt-oss-120b,p004,history,post,4,20
gpt-oss-120b,p004,history,live,5,30
gpt-oss-120b,p004,history,post,5,15
gpt-oss-120b,p012,science,live,0,12
gpt-oss-120b,p012,science,post,0,15
gpt-oss-120b,p012,science,live,1,15
gpt-oss-120b,p012,science,post,1,30
gpt-oss-120b,p012,science,live,2,20
gpt-oss-120b,p012,science,post,2,40
gpt-oss-120b,p012,science,live,3,22
gpt-oss-120b,p012,science,post,3,45
gpt-oss-120b,p012,science,live,4,18
gpt-oss-120b,p012,science,post,4,40
gpt-oss-120b,p012,science,live,5,25
gpt-oss-120b,p012,science,post,5,20
gpt-oss-120b,p013,science,live,0,8
gpt-oss-120b,p013,science,post,0,15
gpt-oss-120b,p013,science,live,1,12
gpt-oss-120b,p013,science,post,1,30
gpt-oss-120b,p013,science,live,2,10
gpt-oss-120b,p013,science,post,2,20
gpt-oss-120b,p013,science,live,3,15
gpt-oss-120b,p013,science,post,3,35
gpt-oss-120b,p013,science,live,4,12
gpt-oss-120b,p013,science,post,4,40
gpt-oss-120b,p013,science,live,5,18
gpt-oss-120b,p013,science,post,5,45
gpt-oss-120b,p015,science,live,0,10
gpt-oss-120b,p015,science,post,0,10
gpt-oss-120b,p015,science,live,1,30
gpt-oss-120b,p015,science,post,1,30
gpt-oss-120b,p015,science,live,2,20
gpt-oss-120b,p015,science,post,2,15
gpt-oss-120b,p015,science,live,3,15
gpt-oss-120b,p015,science,post,3,25
gpt-oss-120b,p015,science,live,4,25
gpt-oss-120b,p015,science,post,4,30
gpt-oss-120b,p015,science,live,5,20
gpt-oss-120b,p015,science,post,5,15
gpt-oss-120b,p018,science,live,0,10
gpt-oss-120b,p018,science,post,0,20
gpt-oss-120b,p018,science,live,1,20
gpt-oss-120b,p018,science,post,1,30
gpt-oss-120b,p018,science,live,2,15
gpt-oss-120b,p018,science,post,2,25
gpt-oss-120b,p018,science,live,3,20
gpt-oss-120b,p018,science,post,3,20
gpt-oss-120b,p018,science,live,4,15
gpt-oss-120b,p018,science,post,4,20
gpt-oss-120b,p018,science,live,5,25
gpt-oss-120b,p018,science,post,5,15
gpt-oss-120b,p021,biology_medicine,live,0,15
gpt-oss-120b,p021,biology_medicine,post,0,20
gpt-oss-120b,p021,biology_medicine,live,1,12
gpt-oss-120b,p021,biology_medicine,post,1,25
gpt-oss-120b,p021,biology_medicine,live,2,20
gpt-oss-120b,p021,biology_medicine,post,2,35
gpt-oss-120b,p021,biology_medicine,live,3,18
gpt-oss-120b,p021,biology_medicine,post,3,30
gpt-oss-120b,p021,biology_medicine,live,4,22
gpt-oss-120b,p021,biology_medicine,post,4,40
gpt-oss-120b,p021,biology_medicine,live,5,15
gpt-oss-120b,p021,biology_medicine,post,5,25
gpt-oss-120b,p025,biology_medicine,live,0,10
gpt-oss-120b,p025,biology_medicine,post,0,15
gpt-oss-120b,p025,biology_medicine,live,1,20
gpt-oss-120b,p025,biology_medicine,post,1,20
gpt-oss-120b,p025,biology_medicine,live,2,30
gpt-oss-120b,p025,biology_medicine,post,2,35
gpt-oss-120b,p025,biology_medicine,live,3,25
gpt-oss-120b,p025,biology_medicine,post,3,25
gpt-oss-120b,p025,biology_medicine,live,4,35
gpt-oss-120b,p025,biology_medicine,post,4,30
gpt-oss-120b,p025,biology_medicine,live,5,15
gpt-oss-120b,p025,biology_medicine,post,5,20
gpt-oss-120b,p027,biology_medicine,live,0,15
gpt-oss-120b,p027,biology_medicine,post,0,15
gpt-oss-120b,p027,biology_medicine,live,1,20
gpt-oss-120b,p027,biology_medicine,post,1,30
gpt-oss-120b,p027,biology_medicine,live,2,25
gpt-oss-120b,p027,biology_medicine,post,2,35
gpt-oss-120b,p027,biology_medicine,live,3,20
gpt-oss-120b,p027,biology_medicine,post,3,25
gpt-oss-120b,p027,biology_medicine,live,4,15
gpt-oss-120b,p027,biology_medicine,post,4,40
gpt-oss-120b,p027,biology_medicine,live,5,10
gpt-oss-120b,p027,biology_medicine,post,5,20
gpt-oss-120b,p029,biology_medicine,live,0,12
gpt-oss-120b,p029,biology_medicine,post,0,15
gpt-oss-120b,p029,biology_medicine,live,1,15
gpt-oss-120b,p029,biology_medicine,post,1,30
gpt-oss-120b,p029,biology_medicine,live,2,18
gpt-oss-120b,p029,biology_medicine,post,2,45
gpt-oss-120b,p029,biology_medicine,live,3,10
gpt-oss-120b,p029,biology_medicine,post,3,20
gpt-oss-120b,p029,biology_medicine,live,4,20
gpt-oss-120b,p029,biology_medicine,post,4,35
gpt-oss-120b,p029,biology_medicine,live,5,12
gpt-oss-120b,p029,biology_medicine,post,5,15
gpt-oss-120b,p033,technology,live,0,15
gpt-oss-120b,p033,technology,post,0,15
gpt-oss-120b,p033,technology,live,1,20
gpt-oss-120b,p033,technology,post,1,25
gpt-oss-120b,p033,technology,live,2,25
gpt-oss-120b,p033,technology,post,2,30
gpt-oss-120b,p033,technology,live,3,30
gpt-oss-120b,p033,technology,post,3,20
gpt-oss-120b,p033,technology,live,4,20
gpt-oss-120b,p033,technology,post,4,15
gpt-oss-120b,p033,technology,live,5,35
gpt-oss-120b,p033,technology,post,5,20
gpt-oss-120b,p034,technology,live,0,15
gpt-oss-120b,p034,technology,post,0,20
gpt-oss-120b,p034,technology,live,1,20
gpt-oss-120b,p034,technology,post,1,25
gpt-oss-120b,p034,technology,live,2,30
gpt-oss-120b,p034,technology,post,2,30
gpt-oss-120b,p034,technology,live,3,35
gpt-oss-120b,p034,technology,post,3,35
gpt-oss-120b,p034,technology,live,4,25
gpt-oss-120b,p034,technology,post,4,25
gpt-oss-120b,p034,technology,live,5,20
gpt-oss-120b,p034,technology,post,5,20
gpt-oss-120b,p035,technology,live,0,15
gpt-oss-120b,p035,technology,post,0,15
gpt-oss-120b,p035,technology,live,1,20
gpt-oss-120b,p035,technology,post,1,25
gpt-oss-120b,p035,technology,live,2,25
gpt-oss-120b,p035,technology,post,2,20
gpt-oss-120b,p035,technology,live,3,30
gpt-oss-120b,p035,technology,post,3,30
gpt-oss-120b,p035,technology,live,4,35
gpt-oss-120b,p035,technology,post,4,20
gpt-oss-120b,p035,technology,live,5,15
gpt-oss-120b,p035,technology,post,5,15
gpt-oss-120b,p040,technology,live,0,15
gpt-oss-120b,p040,technology,post,0,20
gpt-oss-120b,p040,technology,live,1,20
gpt-oss-120b,p040,technology,post,1,35
gpt-oss-120b,p040,technology,live,2,25
gpt-oss-120b,p040,technology,post,2,45
gpt-oss-120b,p040,technology,live,3,30
gpt-oss-120b,p040,technology,post,3,30
gpt-oss-120b,p040,technology,live,4,20
gpt-oss-120b,p040,technology,post,4,25
gpt-oss-120b,p040,technology,live,5,15
gpt-oss-120b,p040,technology,post,5,20
gpt-oss-120b,p042,economics,live,0,15
gpt-oss-120b,p042,economics,post,0,30
gpt-oss-120b,p042,economics,replay,0,15
gpt-oss-120b,p042,economics,live,1,10
gpt-oss-120b,p042,economics,post,1,25
gpt-oss-120b,p042,economics,replay,1,12
gpt-oss-120b,p042,economics,live,2,20
gpt-oss-120b,p042,economics,post,2,20
gpt-oss-120b,p042,economics,replay,2,13
gpt-oss-120b,p042,economics,live,3,25
gpt-oss-120b,p042,economics,post,3,35
gpt-oss-120b,p042,economics,replay,3,14
gpt-oss-120b,p042,economics,live,4,18
gpt-oss-120b,p042,economics,post,4,30
gpt-oss-120b,p042,economics,replay,4,13
gpt-oss-120b,p042,economics,live,5,12
gpt-oss-120b,p042,economics,post,5,25
gpt-oss-120b,p042,economics,replay,5,12
gpt-oss-120b,p044,economics,live,0,15
gpt-oss-120b,p044,economics,post,0,15
gpt-oss-120b,p044,economics,replay,0,12
gpt-oss-120b,p044,economics,live,1,20
gpt-oss-120b,p044,economics,post,1,25
gpt-oss-120b,p044,economics,replay,1,14
gpt-oss-120b,p044,economics,live,2,25
gpt-oss-120b,p044,economics,post,2,20
gpt-oss-120b,p044,economics,replay,2,13
gpt-oss-120b,p044,economics,live,3,30
gpt-oss-120b,p044,economics,post,3,15
gpt-oss-120b,p044,economics,replay,3,12
gpt-oss-120b,p044,economics,live,4,35
gpt-oss-120b,p044,economics,post,4,30
gpt-oss-120b,p044,economics,replay,4,13
gpt-oss-120b,p044,economics,live,5,20
gpt-oss-120b,p044,economics,post,5,20
gpt-oss-120b,p044,economics,replay,5,13
gpt-oss-120b,p045,economics,live,0,15
gpt-oss-120b,p045,economics,post,0,20
gpt-oss-120b,p045,economics,live,1,10
gpt-oss-120b,p045,economics,post,1,15
gpt-oss-120b,p045,economics,live,2,20
gpt-oss-120b,p045,economics,post,2,30
gpt-oss-120b,p045,economics,live,3,25
gpt-oss-120b,p045,economics,post,3,35
gpt-oss-120b,p045,economics,live,4,15
gpt-oss-120b,p045,economics,post,4,40
gpt-oss-120b,p045,economics,live,5,20
gpt-oss-120b,p045,economics,post,5,45
gpt-oss-120b,p046,economics,live,0,12
gpt-oss-120b,p046,economics,post,0,10
gpt-oss-120b,p046,economics,live,1,18
gpt-oss-120b,p046,economics,post,1,15
gpt-oss-120b,p046,economics,live,2,22
gpt-oss-120b,p046,economics,post,2,35
gpt-oss-120b,p046,economics,live,3,20
gpt-oss-120b,p046,economics,post,3,20
gpt-oss-120b,p046,economics,live,4,15
gpt-oss-120b,p046,economics,post,4,15
gpt-oss-120b,p046,economics,live,5,10
gpt-oss-120b,p046,economics,post,5,15
gpt-oss-120b,p052,geography,live,0,12
gpt-oss-120b,p052,geography,post,0,20
gpt-oss-120b,p052,geography,live,1,15
gpt-oss-120b,p052,geography,post,1,25
gpt-oss-120b,p052,geography,live,2,20
gpt-oss-120b,p052,geography,post,2,30
gpt-oss-120b,p052,geography,live,3,18
gpt-oss-120b,p052,geography,post,3,35
gpt-oss-120b,p052,geography,live,4,25
gpt-oss-120b,p052,geography,post,4,40
gpt-oss-120b,p052,geography,live,5,10
gpt-oss-120b,p052,geography,post,5,15
gpt-oss-120b,p054,geography,live,0,15
gpt-oss-120b,p054,geography,post,0,20
gpt-oss-120b,p054,geography,live,1,25
gpt-oss-120b,p054,geography,post,1,45
gpt-oss-120b,p054,geography,live,2,20
gpt-oss-120b,p054,geography,post,2,40
gpt-oss-120b,p054,geography,live,3,15
gpt-oss-120b,p054,geography,post,3,25
gpt-oss-120b,p054,geography,live,4,20
gpt-oss-120b,p054,geography,post,4,35
gpt-oss-120b,p054,geography,live,5,30
gpt-oss-120b,p054,geography,post,5,20
gpt-oss-120b,p056,geography,live,0,15
gpt-oss-120b,p056,geography,post,0,15
gpt-oss-120b,p056,geography,live,1,20
gpt-oss-120b,p056,geography,post,1,30
gpt-oss-120b,p056,geography,live,2,18
gpt-oss-120b,p056,geography,post,2,25
gpt-oss-120b,p056,geography,live,3,12
gpt-oss-120b,p056,geography,post,3,20
gpt-oss-120b,p056,geography,live,4,25
gpt-oss-120b,p056,geography,post,4,35
gpt-oss-120b,p056,geography,live,5,10
gpt-oss-120b,p056,geography,post,5,10
gpt-oss-120b,p060,geography,live,0,15
gpt-oss-120b,p060,geography,post,0,15
gpt-oss-120b,p060,geography,live,1,20
gpt-oss-120b,p060,geography,post,1,20
gpt-oss-120b,p060,geography,live,2,18
gpt-oss-120b,p060,geography,post,2,20
gpt-oss-120b,p060,geography,live,3,12
gpt-oss-120b,p060,geography,post,3,25
gpt-oss-120b,p060,geography,live,4,22
gpt-oss-120b,p060,geography,post,4,30
gpt-oss-120b,p060,geography,live,5,10
gpt-oss-120b,p060,geography,post,5,15
gpt-oss-120b,p065,food_culture,live,0,15
gpt-oss-120b,p065,food_culture,post,0,20
gpt-oss-120b,p065,food_culture,live,1,20
gpt-oss-120b,p065,food_culture,post,1,30
gpt-oss-120b,p065,food_culture,live,2,10
gpt-oss-120b,p065,food_culture,post,2,25
gpt-oss-120b,p065,food_culture,live,3,25
gpt-oss-120b,p065,food_culture,post,3,35
gpt-oss-120b,p065,food_culture,live,4,30
gpt-oss-120b,p065,food_culture,post,4,40
gpt-oss-120b,p065,food_culture,live,5,12
gpt-oss-120b,p065,food_culture,post,5,20
gpt-oss-120b,p066,food_culture,live,0,8
gpt-oss-120b,p066,food_culture,post,0,20
gpt-oss-120b,p066,food_culture,live,1,12
gpt-oss-120b,p066,food_culture,post,1,35
gpt-oss-120b,p066,food_culture,live,2,15
gpt-oss-120b,p066,food_culture,post,2,45
gpt-oss-120b,p066,food_culture,live,3,10
gpt-oss-120b,p066,food_culture,post,3,25
gpt-oss-120b,p066,food_culture,live,4,18
gpt-oss-120b,p066,food_culture,post,4,30
gpt-oss-120b,p066,food_culture,live,5,9
gpt-oss-120b,p066,food_culture,post,5,20
gpt-oss-120b,p068,food_culture,live,0,10
gpt-oss-120b,p068,food_culture,post,0,15
gpt-oss-120b,p068,food_culture,live,1,25
gpt-oss-120b,p068,food_culture,post,1,30
gpt-oss-120b,p068,food_culture,live,2,20
gpt-oss-120b,p068,food_culture,post,2,20
gpt-oss-120b,p068,food_culture,live,3,30
gpt-oss-120b,p068,food_culture,post,3,25
gpt-oss-120b,p068,food_culture,live,4,35
gpt-oss-120b,p068,food_culture,post,4,30
gpt-oss-120b,p068,food_culture,live,5,15
gpt-oss-120b,p068,food_culture,post,5,10
gpt-oss-120b,p070,food_culture,live,0,12
gpt-oss-120b,p070,food_culture,post,0,20
gpt-oss-120b,p070,food_culture,replay,0,15
gpt-oss-120b,p070,food_culture,live,1,15
gpt-oss-120b,p070,food_culture,post,1,35
gpt-oss-120b,p070,food_culture,replay,1,12
gpt-oss-120b,p070,food_culture,live,2,18
gpt-oss-120b,p070,food_culture,post,2,15
gpt-oss-120b,p070,food_culture,replay,2,14
gpt-oss-120b,p070,food_culture,live,3,20
gpt-oss-120b,p070,food_culture,post,3,25
gpt-oss-120b,p070,food_culture,replay,3,13
gpt-oss-120b,p070,food_culture,live,4,22
gpt-oss-120b,p070,food_culture,post,4,20
gpt-oss-120b,p070,food_culture,replay,4,12
gpt-oss-120b,p070,food_culture,live,5,15
gpt-oss-120b,p070,food_culture,post,5,15
gpt-oss-120b,p070,food_culture,replay,5,13
gpt-oss-120b,p071,language,live,0,15
gpt-oss-120b,p071,language,post,0,20
gpt-oss-120b,p071,language,live,1,20
gpt-oss-120b,p071,language,post,1,30
gpt-oss-120b,p071,language,live,2,25
gpt-oss-120b,p071,language,post,2,25
gpt-oss-120b,p071,language,live,3,30
gpt-oss-120b,p071,language,post,3,20
gpt-oss-120b,p071,language,live,4,35
gpt-oss-120b,p071,language,post,4,35
gpt-oss-120b,p071,language,live,5,20
gpt-oss-120b,p071,language,post,5,15
gpt-oss-120b,p072,language,live,0,12
gpt-oss-120b,p072,language,post,0,20
gpt-oss-120b,p072,language,live,1,15
gpt-oss-120b,p072,language,post,1,25
gpt-oss-120b,p072,language,live,2,10
gpt-oss-120b,p072,language,post,2,30
gpt-oss-120b,p072,language,live,3,18
gpt-oss-120b,p072,language,post,3,35
gpt-oss-120b,p072,language,live,4,14
gpt-oss-120b,p072,language,post,4,40
gpt-oss-120b,p072,language,live,5,13
gpt-oss-120b,p072,language,post,5,20
gpt-oss-120b,p073,language,live,0,12
gpt-oss-120b,p073,language,post,0,15
gpt-oss-120b,p073,language,live,1,15
gpt-oss-120b,p073,language,post,1,25
gpt-oss-120b,p073,language,live,2,10
gpt-oss-120b,p073,language,post,2,20
gpt-oss-120b,p073,language,live,3,18
gpt-oss-120b,p073,language,post,3,30
gpt-oss-120b,p073,language,live,4,20
gpt-oss-120b,p073,language,post,4,35
gpt-oss-120b,p073,language,live,5,12
gpt-oss-120b,p073,language,post,5,25
gpt-oss-120b,p077,language,live,0,12
gpt-oss-120b,p077,language,post,0,15
gpt-oss-120b,p077,language,live,1,18
gpt-oss-120b,p077,language,post,1,20
gpt-oss-120b,p077,language,live,2,22
gpt-oss-120b,p077,language,post,2,25
gpt-oss-120b,p077,language,live,3,30
gpt-oss-120b,p077,language,post,3,30
gpt-oss-120b,p077,language,live,4,25
gpt-oss-120b,p077,language,post,4,20
gpt-oss-120b,p077,language,live,5,15
gpt-oss-120b,p077,language,post,5,15
gpt-oss-120b,p081,arts_culture,live,0,15
gpt-oss-120b,p081,arts_culture,post,0,20
gpt-oss-120b,p081,arts_culture,live,1,20
gpt-oss-120b,p081,arts_culture,post,1,30
gpt-oss-120b,p081,arts_culture,live,2,25
gpt-oss-120b,p081,arts_culture,post,2,55
gpt-oss-120b,p081,arts_culture,live,3,18
gpt-oss-120b,p081,arts_culture,post,3,25
gpt-oss-120b,p081,arts_culture,live,4,22
gpt-oss-120b,p081,arts_culture,post,4,20
gpt-oss-120b,p081,arts_culture,live,5,12
gpt-oss-120b,p081,arts_culture,post,5,35
gpt-oss-120b,p082,arts_culture,live,0,12
gpt-oss-120b,p082,arts_culture,post,0,15
gpt-oss-120b,p082,arts_culture,live,1,15
gpt-oss-120b,p082,arts_culture,post,1,30
gpt-oss-120b,p082,arts_culture,live,2,20
gpt-oss-120b,p082,arts_culture,post,2,35
gpt-oss-120b,p082,arts_culture,live,3,18
gpt-oss-120b,p082,arts_culture,post,3,25
gpt-oss-120b,p082,arts_culture,live,4,22
gpt-oss-120b,p082,arts_culture,post,4,20
gpt-oss-120b,p082,arts_culture,live,5,10
gpt-oss-120b,p082,arts_culture,post,5,15
gpt-oss-120b,p084,arts_culture,live,0,15
gpt-oss-120b,p084,arts_culture,post,0,20
gpt-oss-120b,p084,arts_culture,live,1,20
gpt-oss-120b,p084,arts_culture,post,1,30
gpt-oss-120b,p084,arts_culture,live,2,25
gpt-oss-120b,p084,arts_culture,post,2,25
gpt-oss-120b,p084,arts_culture,live,3,30
gpt-oss-120b,p084,arts_culture,post,3,20
gpt-oss-120b,p084,arts_culture,live,4,35
gpt-oss-120b,p084,arts_culture,post,4,35
gpt-oss-120b,p084,arts_culture,live,5,20
gpt-oss-120b,p084,arts_culture,post,5,20
gpt-oss-120b,p086,arts_culture,live,0,12
gpt-oss-120b,p086,arts_culture,post,0,20
gpt-oss-120b,p086,arts_culture,live,1,20
gpt-oss-120b,p086,arts_culture,post,1,30
gpt-oss-120b,p086,arts_culture,live,2,18
gpt-oss-120b,p086,arts_culture,post,2,35
gpt-oss-120b,p086,arts_culture,live,3,15
gpt-oss-120b,p086,arts_culture,post,3,25
gpt-oss-120b,p086,arts_culture,live,4,10
gpt-oss-120b,p086,arts_culture,post,4,20
gpt-oss-120b,p086,arts_culture,live,5,14
gpt-oss-120b,p086,arts_culture,post,5,15
gpt-oss-120b,p092,misconceptions,live,0,10
gpt-oss-120b,p092,misconceptions,post,0,15
gpt-oss-120b,p092,misconceptions,live,1,20
gpt-oss-120b,p092,misconceptions,post,1,20
gpt-oss-120b,p092,misconceptions,live,2,25
gpt-oss-120b,p092,misconceptions,post,2,30
gpt-oss-120b,p092,misconceptions,live,3,15
gpt-oss-120b,p092,misconceptions,post,3,25
gpt-oss-120b,p092,misconceptions,live,4,30
gpt-oss-120b,p092,misconceptions,post,4,35
gpt-oss-120b,p092,misconceptions,live,5,10
gpt-oss-120b,p092,misconceptions,post,5,15
gpt-oss-120b,p095,misconceptions,live,0,12
gpt-oss-120b,p095,misconceptions,post,0,20
gpt-oss-120b,p095,misconceptions,live,1,15
gpt-oss-120b,p095,misconceptions,post,1,15
gpt-oss-120b,p095,misconceptions,live,2,18
gpt-oss-120b,p095,misconceptions,post,2,20
gpt-oss-120b,p095,misconceptions,live,3,20
gpt-oss-120b,p095,misconceptions,post,3,30
gpt-oss-120b,p095,misconceptions,live,4,22
gpt-oss-120b,p095,misconceptions,post,4,35
gpt-oss-120b,p095,misconceptions,live,5,15
gpt-oss-120b,p095,misconceptions,post,5,15
gpt-oss-120b,p096,misconceptions,live,0,10
gpt-oss-120b,p096,misconceptions,post,0,10
gpt-oss-120b,p096,misconceptions,live,1,15
gpt-oss-120b,p096,misconceptions,post,1,20
gpt-oss-120b,p096,misconceptions,live,2,20
gpt-oss-120b,p096,misconceptions,post,2,30
gpt-oss-120b,p096,misconceptions,live,3,15
gpt-oss-120b,p096,misconceptions,post,3,35
gpt-oss-120b,p096,misconceptions,live,4,25
gpt-oss-120b,p096,misconceptions,post,4,40
gpt-oss-120b,p096,misconceptions,live,5,10
gpt-oss-120b,p096,misconceptions,post,5,15
gpt-oss-120b,p099,misconceptions,live,0,10
gpt-oss-120b,p099,misconceptions,post,0,15
gpt-oss-120b,p099,misconceptions,live,1,15
gpt-oss-120b,p099,misconceptions,post,1,30
gpt-oss-120b,p099,misconceptions,live,2,20
gpt-oss-120b,p099,misconceptions,post,2,40
gpt-oss-120b,p099,misconceptions,live,3,25
gpt-oss-120b,p099,misconceptions,post,3,35
gpt-oss-120b,p099,misconceptions,live,4,15
gpt-oss-120b,p099,misconceptions,post,4,25
gpt-oss-120b,p099,misconceptions,live,5,20
gpt-oss-120b,p099,misconceptions,post,5,20
llama-3.3-70b-instruct,p001,history,live,0,30
llama-3.3-70b-instruct,p001,history,post,0,20
llama-3.3-70b-instruct,p001,history,replay,0,30
llama-3.3-70b-instruct,p001,history,live,1,40
llama-3.3-70b-instruct,p001,history,post,1,30
llama-3.3-70b-instruct,p001,history,replay,1,40
llama-3.3-70b-instruct,p001,history,live,2,50
llama-3.3-70b-instruct,p001,history,post,2,40
llama-3.3-70b-instruct,p001,history,replay,2,50
llama-3.3-70b-instruct,p001,history,live,3,45
llama-3.3-70b-instruct,p001,history,post,3,25
llama-3.3-70b-instruct,p001,history,replay,3,45
llama-3.3-70b-instruct,p001,history,live,4,35
llama-3.3-70b-instruct,p001,history,post,4,15
llama-3.3-70b-instruct,p001,history,replay,4,42
llama-3.3-70b-instruct,p001,history,live,5,55
llama-3.3-70b-instruct,p001,history,post,5,35
llama-3.3-70b-instruct,p001,history,replay,5,48
llama-3.3-70b-instruct,p001,history,live,6,20
llama-3.3-70b-instruct,p001,history,post,6,10
llama-3.3-70b-instruct,p001,history,replay,6,38
llama-3.3-70b-instruct,p002,history,live,0,30
llama-3.3-70b-instruct,p002,history,post,0,20
llama-3.3-70b-instruct,p002,history,live,1,40
llama-3.3-70b-instruct,p002,history,post,1,30
llama-3.3-70b-instruct,p002,history,live,2,20
llama-3.3-70b-instruct,p002,history,post,2,25
llama-3.3-70b-instruct,p002,history,live,3,35
llama-3.3-70b-instruct,p002,history,post,3,40
llama-3.3-70b-instruct,p002,history,live,4,25
llama-3.3-70b-instruct,p002,history,post,4,15
llama-3.3-70b-instruct,p002,history,live,5,50
llama-3.3-70b-instruct,p002,history,post,5,50
llama-3.3-70b-instruct,p002,history,live,6,45
llama-3.3-70b-instruct,p002,history,post,6,35
llama-3.3-70b-instruct,p003,history,live,0,20
llama-3.3-70b-instruct,p003,history,post,0,20
llama-3.3-70b-instruct,p003,history,live,1,30
llama-3.3-70b-instruct,p003,history,post,1,10
llama-3.3-70b-instruct,p003,history,live,2,40
llama-3.3-70b-instruct,p003,history,post,2,30
llama-3.3-70b-instruct,p003,history,live,3,50
llama-3.3-70b-instruct,p003,history,post,3,25
llama-3.3-70b-instruct,p003,history,live,4,25
llama-3.3-70b-instruct,p003,history,post,4,15
llama-3.3-70b-instruct,p003,history,live,5,45
llama-3.3-70b-instruct,p003,history,post,5,40
llama-3.3-70b-instruct,p003,history,live,6,15
llama-3.3-70b-instruct,p003,history,post,6,5
llama-3.3-70b-instruct,p003,history,live,7,10
llama-3.3-70b-instruct,p003,history,post,7,10
llama-3.3-70b-instruct,p004,history,live,0,20
llama-3.3-70b-instruct,p004,history,post,0,20
